1	455.82159035134816
10	24.533194982944853
100	15.248191928317139
102	22.645759834341195
103	16.404502109438525
104	12.94818949500264
11	3.7517180078964607
113	23.002647361065325
116	9.594229085408339
12	144.95999447514532
13	105.4608731327036
14	40.97770025660607
15	16.17754510288952
16	50.381668494487876
17	100.64536931020531
18	23.305513704611563
19	101.0342113396763
20	98.36152234212432
21	5.401240360697118
22	39.790427322226215
23	124.5485089289688
25	137.5537045082326
26	70.23049059033684
27	266.34931136556617
28	127.12451376414532
29	268.3631712718661
3	34.66872775067316
30	69.3631180928805
31	318.0941737945334
32	160.1340540425266
33	136.9890750839091
34	72.49957667001213
35	160.87824052168327
36	171.96271894021322
37	124.43863917511845
38	81.7028928076069
39	326.1219014966146
4	12.001531102589103
40	77.79403461605332
41	324.88469730946247
42	64.66625979392609
43	427.8019926635061
44	62.912705443986056
45	183.34829486395424
46	80.0066525221234
47	295.80562112535125
48	1551.6163901473558
49	42.66103702680419
5	9.793805466388784
50	352.0815101858765
51	143.79368561776442
52	95.37054062549018
53	114.23973249943154
54	101.84401099013739
55	183.8794797397062
56	106.1194607713779
57	468.49863835849965
58	38.47884567240071
59	172.14948805206896
60	300.75177436385945
61	92.65047697769421
62	130.39935194420465
63	137.79238536121537
64	186.42814794652514
65	194.856719176537
66	61.210647718364044
67	170.08340032873275
68	3.1948453120192495
69	15.465974673014545
7	4.805562992882871
70	78.63103716378666
71	171.1968191774458
72	584.7726944370327
73	198.4133545839094
74	71.25374076202672
75	95.90685452614551
76	49.82962077610904
77	288.3035175081992
78	46.93275181931377
79	38.25672840182327
8	61.87040554756873
80	116.59159429285313
81	27.1796989444019
82	43.73491128745693
83	255.05753695169008
84	41.81457269598295
85	39.273593770178515
86	49.245582752357166
87	74.57655599767544
88	27.17860215631715
89	502.9350715630899
9	70.47967788883335
90	291.3910696147622
91	53.11593576463822
93	23.528193773631052
94	18.649437291617424
95	29.356330588165555
96	2.556202552155598
97	15.820247469916687
98	123.81177454921504
