1	455.9136925247811
10	24.545215882689753
100	15.25918191285765
102	22.667805837178292
103	16.421148425819325
104	12.959855301867108
11	3.754311233976853
113	23.00818886011639
116	9.600125260750254
12	144.98994943353293
13	105.5189721354644
14	41.01901951610321
15	16.18302392476517
16	50.395364495332835
17	100.69751574674781
18	23.318129125491478
19	101.04818518526646
20	98.41261245167463
21	5.406893867510745
22	39.79425668494232
23	124.61193780869532
25	137.59906407179724
26	70.25991968151342
27	266.3891414073728
28	127.17792401222184
29	268.4090432390809
3	34.699844481344776
30	69.38359409776571
31	318.13119963017584
32	160.23315626052266
33	137.07672808989366
34	72.55824207245901
35	160.94513808147454
36	171.97832008666433
37	124.50380250472588
38	81.73565032219037
39	326.1673437091197
4	12.011267005224056
40	77.84108570921475
41	324.93263241955117
42	64.69240627140653
43	427.8445189281124
44	62.95978833240988
45	183.4676397234349
46	80.06263578049727
47	295.9010433310579
48	1551.707530834137
49	42.68416053662525
5	9.802430017944394
50	352.17040386581385
51	143.87243220349188
52	95.43761667464759
53	114.32885097799357
54	101.87339177161935
55	184.00283171121205
56	106.17094138488652
57	468.5898053992466
58	38.50716239067183
59	172.25884613037806
60	300.8210081953181
61	92.7039468097272
62	130.47472006626995
63	137.8928149254387
64	186.50498539738064
65	194.94741446185188
66	61.239870139012126
67	170.16106391720518
68	3.1956529450362385
69	15.470539056383414
7	4.809483000398452
70	78.6571463219456
71	171.28597411521162
72	584.8467994714922
73	198.4234628551678
74	71.29208786538268
75	95.93539978573081
76	49.85546940591526
77	288.34929815432
78	46.9532872171632
79	38.271870527498805
8	61.8921935819252
80	116.62692088397908
81	27.183695903202523
82	43.744090627024
83	255.08671379086175
84	41.8304381412033
85	39.28823852000424
86	49.27065442901708
87	74.60436227419088
88	27.183765875219354
89	502.9865447750517
9	70.53296538153798
90	291.4149676973544
91	53.14164194677195
93	23.534498080551476
94	18.665862770976908
95	29.38164562788781
96	2.5585998843280815
97	15.836266504782238
98	123.86471232678174
